# energy(eV) n_real
2.369829999999999970e+01 7.570896729165748074e-01
2.371180000000000021e+01 7.579626142030290170e-01
2.372540000000000049e+01 7.578113530414972709e-01
2.373900000000000077e+01 7.577893727153212078e-01
2.375260000000000105e+01 7.581297325552892596e-01
2.376610000000000156e+01 7.586501622262729061e-01
2.377969999999999828e+01 7.595682444192644045e-01
2.379329999999999856e+01 7.603481245979943903e-01
2.380679999999999907e+01 7.611634195168535122e-01
2.382039999999999935e+01 7.620864185063226381e-01
2.383399999999999963e+01 7.633185687790291496e-01
2.384759999999999991e+01 7.648798159523210183e-01
2.386110000000000042e+01 7.667379935468364716e-01
2.387470000000000070e+01 7.688259722704052779e-01
2.388830000000000098e+01 7.706835493935859649e-01
2.390190000000000126e+01 7.718543250292559943e-01
2.391540000000000177e+01 7.719594261160731552e-01
2.392899999999999849e+01 7.721803812572149983e-01
2.394259999999999877e+01 7.748782833211416143e-01
2.395619999999999905e+01 7.790325396388376733e-01
2.396969999999999956e+01 7.826021635147450972e-01
2.398329999999999984e+01 7.860424441642537285e-01
2.399690000000000012e+01 7.896941949025120255e-01
2.401040000000000063e+01 7.936111170542515802e-01
2.402400000000000091e+01 7.979890166345625646e-01
2.403760000000000119e+01 8.027626039644292222e-01
2.405120000000000147e+01 8.077009488743499555e-01
2.406469999999999843e+01 8.114646945200192363e-01
2.407829999999999870e+01 8.120653393955556965e-01
2.409189999999999898e+01 8.109650852396962373e-01
2.410549999999999926e+01 8.081577208772744436e-01
2.411899999999999977e+01 8.024734295678316309e-01
2.413260000000000005e+01 7.943476134166778113e-01
2.414620000000000033e+01 7.848507427388018431e-01
2.415970000000000084e+01 7.772273011926605912e-01
2.417330000000000112e+01 7.772320646803373423e-01
2.418690000000000140e+01 7.811653963818010471e-01
2.420050000000000168e+01 7.846516087555386321e-01
2.421399999999999864e+01 7.872092226327493947e-01
2.422759999999999891e+01 7.884256487363476840e-01
2.424119999999999919e+01 7.902884426352750902e-01
2.425479999999999947e+01 7.926674499445549582e-01
2.426829999999999998e+01 7.941628057077815273e-01
2.428190000000000026e+01 7.940364529241948910e-01
2.429550000000000054e+01 7.954464221222182774e-01
2.430900000000000105e+01 7.965489685162685518e-01
2.432260000000000133e+01 7.973473998038174138e-01
2.433620000000000161e+01 7.985815233458432028e-01
2.434979999999999833e+01 7.997382261840574325e-01
2.436329999999999885e+01 8.003785946737888013e-01
2.437689999999999912e+01 8.000162382883099221e-01
2.439049999999999940e+01 7.984112447447900829e-01
2.440409999999999968e+01 7.971866607387421144e-01
2.441760000000000019e+01 7.962941439265451837e-01
2.443120000000000047e+01 7.968573864581085520e-01
2.444480000000000075e+01 7.954107102424909925e-01
2.445830000000000126e+01 7.915903165539197595e-01
2.447190000000000154e+01 7.932414619244371190e-01
2.448549999999999827e+01 7.883441520240481726e-01
2.449909999999999854e+01 7.826356072185333135e-01
2.451259999999999906e+01 7.782176508664691017e-01
2.452619999999999933e+01 7.731288956225343956e-01
2.453979999999999961e+01 7.665151718225127198e-01
2.455339999999999989e+01 7.603954051644374879e-01
2.456690000000000040e+01 7.583533263566473170e-01
2.458050000000000068e+01 7.550128480258090358e-01
2.459410000000000096e+01 7.512303694721530478e-01
2.460760000000000147e+01 7.490612059879915297e-01
2.462120000000000175e+01 7.467620634101562738e-01
2.463479999999999848e+01 7.395304731818319599e-01
2.464839999999999876e+01 7.286685246659173609e-01
2.466189999999999927e+01 7.220458388782156067e-01
2.467549999999999955e+01 7.234425125222132547e-01
2.468909999999999982e+01 7.267089666397317238e-01
2.470270000000000010e+01 7.286895695037893805e-01
2.471620000000000061e+01 7.305457983765879515e-01
2.472980000000000089e+01 7.325266685333990946e-01
2.474340000000000117e+01 7.344471983422158345e-01
2.475700000000000145e+01 7.363030475501364247e-01
2.477049999999999841e+01 7.379627096803048625e-01
2.478409999999999869e+01 7.395792179317292048e-01
2.479769999999999897e+01 7.417926829106461506e-01
2.481119999999999948e+01 7.447747421881072416e-01
2.482479999999999976e+01 7.465681020445416038e-01
2.483840000000000003e+01 7.484811298832536597e-01
2.485200000000000031e+01 7.517193982631861227e-01
2.486550000000000082e+01 7.540354615617339551e-01
2.487910000000000110e+01 7.553162797074356449e-01
2.489270000000000138e+01 7.564104300940549530e-01
2.490630000000000166e+01 7.585143374445948439e-01
2.491979999999999862e+01 7.603084586991197824e-01
2.493339999999999890e+01 7.591238033506444438e-01
2.494699999999999918e+01 7.595488443873401607e-01
2.496049999999999969e+01 7.599966258585264534e-01
2.497409999999999997e+01 7.602422154988679459e-01
2.498770000000000024e+01 7.603500531230511505e-01
2.500130000000000052e+01 7.604930888414173085e-01
2.501480000000000103e+01 7.606019299919891674e-01
2.502840000000000131e+01 7.605487828329906552e-01
2.504200000000000159e+01 7.602740203326343593e-01
2.505559999999999832e+01 7.599358083636974515e-01
2.506909999999999883e+01 7.594495020163006815e-01
2.508269999999999911e+01 7.588351171790272964e-01
2.509629999999999939e+01 7.580614337361885058e-01
2.510979999999999990e+01 7.572770963812562872e-01
2.512340000000000018e+01 7.564175306975864377e-01
2.513700000000000045e+01 7.554179207543324504e-01
2.515060000000000073e+01 7.544067798377143141e-01
2.516410000000000124e+01 7.532546878423580505e-01
2.517770000000000152e+01 7.519289928245038723e-01
2.519129999999999825e+01 7.506880335134514803e-01
2.520489999999999853e+01 7.494228116590627709e-01
2.521839999999999904e+01 7.480689852976132315e-01
2.523199999999999932e+01 7.464298470037770139e-01
2.524559999999999960e+01 7.442648188168459189e-01
2.525910000000000011e+01 7.418659227718260585e-01
2.527270000000000039e+01 7.399003855374669536e-01
2.528630000000000067e+01 7.380985188747032355e-01
2.529990000000000094e+01 7.364877917222796277e-01
2.531340000000000146e+01 7.353246307222388589e-01
2.532700000000000173e+01 7.345674165042878068e-01
2.534059999999999846e+01 7.343130726576954093e-01
2.535419999999999874e+01 7.349575371287865311e-01
2.536769999999999925e+01 7.360258278550838584e-01
2.538129999999999953e+01 7.363109420200961708e-01
2.539489999999999981e+01 7.344905703754577297e-01
2.540840000000000032e+01 7.322263407016877945e-01
2.542200000000000060e+01 7.327473933667346673e-01
2.543560000000000088e+01 7.338164831772111540e-01
2.544920000000000115e+01 7.354102182257717946e-01
2.546270000000000167e+01 7.374862084531301765e-01
2.547629999999999839e+01 7.397311561092430043e-01
2.548989999999999867e+01 7.419445496893002368e-01
2.550349999999999895e+01 7.441017324188209381e-01
2.551699999999999946e+01 7.460537788100414236e-01
2.553059999999999974e+01 7.465388172941638256e-01
2.554420000000000002e+01 7.465933745736693661e-01
2.555780000000000030e+01 7.477233135461136548e-01
2.557130000000000081e+01 7.479326786416482520e-01
2.558490000000000109e+01 7.482168929401744606e-01
2.559850000000000136e+01 7.486257329341290401e-01
2.561199999999999832e+01 7.494552810268768628e-01
2.562559999999999860e+01 7.510367621459949072e-01
2.563919999999999888e+01 7.530194476379478141e-01
2.565279999999999916e+01 7.542812820478241864e-01
2.566629999999999967e+01 7.560171270914995967e-01
2.567989999999999995e+01 7.593168651220114640e-01
2.569350000000000023e+01 7.621984409133599758e-01
2.570710000000000051e+01 7.646911887458808232e-01
2.572060000000000102e+01 7.671279064121213631e-01
2.573420000000000130e+01 7.695624829666561917e-01
2.574780000000000157e+01 7.716802817202381704e-01
2.576129999999999853e+01 7.727235562265397650e-01
2.577489999999999881e+01 7.732721122189516461e-01
2.578849999999999909e+01 7.735876684666834757e-01
2.580209999999999937e+01 7.737277058078311232e-01
2.581559999999999988e+01 7.739484030494090394e-01
2.582920000000000016e+01 7.743903133373499781e-01
2.584280000000000044e+01 7.751299181635996627e-01
2.585640000000000072e+01 7.763539077081693662e-01
2.586990000000000123e+01 7.785143164824195328e-01
2.588350000000000151e+01 7.811729053738877271e-01
2.589709999999999823e+01 7.833319827361169274e-01
2.591059999999999874e+01 7.852379997120675359e-01
2.592419999999999902e+01 7.870876500380467045e-01
2.593779999999999930e+01 7.884970489072349320e-01
2.595139999999999958e+01 7.896162728395250685e-01
2.596490000000000009e+01 7.908477752526059668e-01
2.597850000000000037e+01 7.918279829161002370e-01
2.599210000000000065e+01 7.926830628509852206e-01
2.600570000000000093e+01 7.934017174976051301e-01
2.601920000000000144e+01 7.939334634994118511e-01
2.603280000000000172e+01 7.942104010641900524e-01
2.604639999999999844e+01 7.945462966120140358e-01
2.605989999999999895e+01 7.943992013933717233e-01
2.607349999999999923e+01 7.941420072493979854e-01
2.608709999999999951e+01 7.948076992240401539e-01
2.610069999999999979e+01 7.951361991029323173e-01
2.611420000000000030e+01 7.966133491504079345e-01
2.612780000000000058e+01 7.991554402626166453e-01
2.614140000000000086e+01 8.015158740834152917e-01
2.615500000000000114e+01 8.034274795622438070e-01
2.616850000000000165e+01 8.052935175658216815e-01
2.618209999999999837e+01 8.074925082660074915e-01
2.619569999999999865e+01 8.095433652938042179e-01
2.620919999999999916e+01 8.112915339973755247e-01
2.622279999999999944e+01 8.130320779665530795e-01
2.623639999999999972e+01 8.147222359496546495e-01
2.625000000000000000e+01 8.163691486769880656e-01
2.626350000000000051e+01 8.180345992099524732e-01
2.627710000000000079e+01 8.195579282755487416e-01
2.629070000000000107e+01 8.209230662912478937e-01
2.630430000000000135e+01 8.221190102634935437e-01
2.631779999999999831e+01 8.232211014505993463e-01
2.633139999999999858e+01 8.241261970085546062e-01
2.634499999999999886e+01 8.248164803964628256e-01
2.635859999999999914e+01 8.252130783610729381e-01
2.637209999999999965e+01 8.251406824759710545e-01
2.638569999999999993e+01 8.249246412153407038e-01
2.639930000000000021e+01 8.245415427989826185e-01
2.641280000000000072e+01 8.229176662472799109e-01
2.642640000000000100e+01 8.191104043100327914e-01
2.644000000000000128e+01 8.133099670385212088e-01
2.645360000000000156e+01 8.079485284926968269e-01
2.646709999999999852e+01 8.058118572998363982e-01
2.648069999999999879e+01 8.045915470193556462e-01
2.649429999999999907e+01 8.024343261059506682e-01
2.650789999999999935e+01 8.000509992890834088e-01
2.652139999999999986e+01 7.971324561415659149e-01
2.653500000000000014e+01 7.933897677613371835e-01
2.654860000000000042e+01 7.901353268929203200e-01
2.656210000000000093e+01 7.891968448181534423e-01
2.657570000000000121e+01 7.890907271218481345e-01
2.658930000000000149e+01 7.887660917762986390e-01
2.660290000000000177e+01 7.885707704033129151e-01
2.661639999999999873e+01 7.882729747757954986e-01
2.662999999999999901e+01 7.894952392696757970e-01
2.664359999999999928e+01 7.912023715261172763e-01
2.665719999999999956e+01 7.933638029310741135e-01
2.667070000000000007e+01 7.982744571979424331e-01
2.668430000000000035e+01 8.033524518509819190e-01
2.669790000000000063e+01 8.015123495668069475e-01
2.671140000000000114e+01 7.947231775230072515e-01
2.672500000000000142e+01 7.908612645397617991e-01
2.673860000000000170e+01 7.890368605391350210e-01
2.675219999999999843e+01 7.852848962350755802e-01
2.676569999999999894e+01 7.806877051449095939e-01
2.677929999999999922e+01 7.765829786291791326e-01
2.679289999999999949e+01 7.743255444294663281e-01
2.680649999999999977e+01 7.716005356117667802e-01
2.682000000000000028e+01 7.678380688337711479e-01
2.683360000000000056e+01 7.670925355510910260e-01
2.684720000000000084e+01 7.716873694612493839e-01
2.686070000000000135e+01 7.784762354837244658e-01
2.687430000000000163e+01 7.811115436313472715e-01
2.688789999999999836e+01 7.752041829346034696e-01
2.690149999999999864e+01 7.694426927756408130e-01
2.691499999999999915e+01 7.662685149657941786e-01
2.692859999999999943e+01 7.639129718308282913e-01
2.694219999999999970e+01 7.614880569377501240e-01
2.695579999999999998e+01 7.586804446121512280e-01
2.696930000000000049e+01 7.562503917047493918e-01
2.698290000000000077e+01 7.544967922767338298e-01
2.699650000000000105e+01 7.531996168600217922e-01
2.701010000000000133e+01 7.522531255866986566e-01
2.702359999999999829e+01 7.516584902191256745e-01
2.703719999999999857e+01 7.512113335686190219e-01
2.705079999999999885e+01 7.512915668105458744e-01
2.706429999999999936e+01 7.524657107062996397e-01
2.707789999999999964e+01 7.537437353102302007e-01
2.709149999999999991e+01 7.549191304662820068e-01
2.710510000000000019e+01 7.561772515042020082e-01
2.711860000000000070e+01 7.572738551434690102e-01
2.713220000000000098e+01 7.574006588231251280e-01
2.714580000000000126e+01 7.571503010721701843e-01
2.715940000000000154e+01 7.566048960925757516e-01
2.717289999999999850e+01 7.562655125546522417e-01
2.718649999999999878e+01 7.547703681979968104e-01
2.720009999999999906e+01 7.521210097938548778e-01
2.721359999999999957e+01 7.511868746483978398e-01
2.722719999999999985e+01 7.508292994314264002e-01
2.724080000000000013e+01 7.522532439507610968e-01
2.725440000000000040e+01 7.541293054390616479e-01
2.726790000000000092e+01 7.558682117227697450e-01
2.728150000000000119e+01 7.571869228058913937e-01
2.729510000000000147e+01 7.581783698471182831e-01
2.730870000000000175e+01 7.588983391248668164e-01
2.732219999999999871e+01 7.593840562963700691e-01
2.733579999999999899e+01 7.588015308633951905e-01
2.734939999999999927e+01 7.577699943924971482e-01
2.736289999999999978e+01 7.576948466783519631e-01
2.737650000000000006e+01 7.571169316590867782e-01
2.739010000000000034e+01 7.571391859569536198e-01
2.740370000000000061e+01 7.572625258220680999e-01
2.741720000000000113e+01 7.576707822182782159e-01
2.743080000000000140e+01 7.583703239418634334e-01
2.744440000000000168e+01 7.593743284563286844e-01
2.745799999999999841e+01 7.589380180716447377e-01
2.747149999999999892e+01 7.574928644202334471e-01
2.748509999999999920e+01 7.580639913091091753e-01
2.749869999999999948e+01 7.587737507653088409e-01
2.751219999999999999e+01 7.593677322929313078e-01
2.752580000000000027e+01 7.599108403373384668e-01
2.753940000000000055e+01 7.605908778183840813e-01
2.755300000000000082e+01 7.611964912360155155e-01
2.756650000000000134e+01 7.615701079197034762e-01
2.758010000000000161e+01 7.614530101707739362e-01
2.759369999999999834e+01 7.606010700164952398e-01
2.760729999999999862e+01 7.593961221549127005e-01
2.762079999999999913e+01 7.586478698966703238e-01
2.763439999999999941e+01 7.583647296175227703e-01
2.764799999999999969e+01 7.582865119924644404e-01
2.766150000000000020e+01 7.585303433108934179e-01
2.767510000000000048e+01 7.590444796446901288e-01
2.768870000000000076e+01 7.597427701063810268e-01
2.770230000000000103e+01 7.603956031934189230e-01
2.771580000000000155e+01 7.610423986118851625e-01
2.772939999999999827e+01 7.616895790218833895e-01
2.774299999999999855e+01 7.623432665250501339e-01
2.775659999999999883e+01 7.630621458489118547e-01
2.777009999999999934e+01 7.639109700053224872e-01
2.778369999999999962e+01 7.650131276898368693e-01
2.779729999999999990e+01 7.662909197187023347e-01
2.781090000000000018e+01 7.680546889863976157e-01
2.782440000000000069e+01 7.688897724024160718e-01
2.783800000000000097e+01 7.687871802928422094e-01
2.785160000000000124e+01 7.698486824229540115e-01
2.786510000000000176e+01 7.703530427628419996e-01
2.787869999999999848e+01 7.708293460629647154e-01
2.789229999999999876e+01 7.712666738447608861e-01
2.790589999999999904e+01 7.681718805957091778e-01
2.791939999999999955e+01 7.644839653827487647e-01
2.793299999999999983e+01 7.666908434579600140e-01
2.794660000000000011e+01 7.683592627736406389e-01
2.796020000000000039e+01 7.692736646557130076e-01
2.797370000000000090e+01 7.700714745757611945e-01
2.798730000000000118e+01 7.714219328752454086e-01
2.800090000000000146e+01 7.724084197405002294e-01
2.801439999999999841e+01 7.730451509280948930e-01
2.802799999999999869e+01 7.731888026179147833e-01
2.804159999999999897e+01 7.728413263828316504e-01
2.805519999999999925e+01 7.717411301701401216e-01
2.806869999999999976e+01 7.686497929326605583e-01
2.808230000000000004e+01 7.637725186824848578e-01
2.809590000000000032e+01 7.628541639334340818e-01
2.810950000000000060e+01 7.658338767712421502e-01
2.812300000000000111e+01 7.673281242013931802e-01
2.813660000000000139e+01 7.682556068180065312e-01
2.815020000000000167e+01 7.689353950928483616e-01
2.816369999999999862e+01 7.693038505071096989e-01
2.817729999999999890e+01 7.693030985163892277e-01
2.819089999999999918e+01 7.689512764745252138e-01
2.820449999999999946e+01 7.684351832868936416e-01
2.821799999999999997e+01 7.678424133237715665e-01
2.823160000000000025e+01 7.673079410260783551e-01
2.824520000000000053e+01 7.665731870270078296e-01
2.825880000000000081e+01 7.656200271226023535e-01
2.827230000000000132e+01 7.652354946598483032e-01
2.828590000000000160e+01 7.653538357829854366e-01
2.829949999999999832e+01 7.651565672308355825e-01
2.831299999999999883e+01 7.652843615863647031e-01
2.832659999999999911e+01 7.651879295648935653e-01
2.834019999999999939e+01 7.644573610500057237e-01
2.835379999999999967e+01 7.636001926299564868e-01
2.836730000000000018e+01 7.629163645712635500e-01
2.838090000000000046e+01 7.622825730199256355e-01
2.839450000000000074e+01 7.618356196142017644e-01
2.840810000000000102e+01 7.617221277181457362e-01
2.842160000000000153e+01 7.625337969877572508e-01
2.843519999999999825e+01 7.636130789092228088e-01
2.844879999999999853e+01 7.641706875980102120e-01
2.846229999999999905e+01 7.643284599659103673e-01
2.847589999999999932e+01 7.643893262583386639e-01
2.848949999999999960e+01 7.644380034925674083e-01
2.850309999999999988e+01 7.649314335410585253e-01
2.851660000000000039e+01 7.661398634222258419e-01
2.853020000000000067e+01 7.676332999207239327e-01
2.854380000000000095e+01 7.691532817200270600e-01
2.855740000000000123e+01 7.705807645654225713e-01
2.857090000000000174e+01 7.716829118423774725e-01
2.858449999999999847e+01 7.726545541439462372e-01
2.859809999999999874e+01 7.735000848994345590e-01
2.861169999999999902e+01 7.742160154948107831e-01
2.862519999999999953e+01 7.748669999728232671e-01
2.863879999999999981e+01 7.752840304078888467e-01
2.865240000000000009e+01 7.754728189946495931e-01
2.866590000000000060e+01 7.755370519627451387e-01
2.867950000000000088e+01 7.755777683205040685e-01
2.869310000000000116e+01 7.757278550244871562e-01
2.870670000000000144e+01 7.760032443966645710e-01
2.872019999999999840e+01 7.764608429360038144e-01
2.873379999999999868e+01 7.774716428621686326e-01
2.874739999999999895e+01 7.789237376032951410e-01
2.876099999999999923e+01 7.802026787189899615e-01
2.877449999999999974e+01 7.814795516346277893e-01
2.878810000000000002e+01 7.827045436650977850e-01
2.880170000000000030e+01 7.838780191824723520e-01
2.881520000000000081e+01 7.848065267773162157e-01
2.882880000000000109e+01 7.856147118449274824e-01
2.884240000000000137e+01 7.862180242411420661e-01
2.885600000000000165e+01 7.868322504201172851e-01
2.886949999999999861e+01 7.872122684740259224e-01
2.888309999999999889e+01 7.872023117671292924e-01
2.889669999999999916e+01 7.869878776546352928e-01
2.891029999999999944e+01 7.866909282601526332e-01
2.892379999999999995e+01 7.863267328511587273e-01
2.893740000000000023e+01 7.858158931532576164e-01
2.895100000000000051e+01 7.855034863288731239e-01
2.896450000000000102e+01 7.855092057726121846e-01
2.897810000000000130e+01 7.868119947494643940e-01
2.899170000000000158e+01 7.891393114901009698e-01
2.900529999999999831e+01 7.906782392181789243e-01
2.901879999999999882e+01 7.914768067408854968e-01
2.903239999999999910e+01 7.917121572210026326e-01
2.904599999999999937e+01 7.916466092986512715e-01
2.905959999999999965e+01 7.916492279059510473e-01
2.907310000000000016e+01 7.915986900943569049e-01
2.908670000000000044e+01 7.913784693595481423e-01
2.910030000000000072e+01 7.907833365608354370e-01
2.911380000000000123e+01 7.898711392328796599e-01
2.912740000000000151e+01 7.885098887663165579e-01
2.914099999999999824e+01 7.867993290611959845e-01
2.915459999999999852e+01 7.847405265676361541e-01
2.916809999999999903e+01 7.826237298966770561e-01
2.918169999999999931e+01 7.805991255036183185e-01
2.919529999999999959e+01 7.796938176235542750e-01
2.920889999999999986e+01 7.809882007322686004e-01
2.922240000000000038e+01 7.828216604562259207e-01
2.923600000000000065e+01 7.832251499209887946e-01
2.924960000000000093e+01 7.818357826858518544e-01
2.926320000000000121e+01 7.807081964623929782e-01
2.927670000000000172e+01 7.795606018821260585e-01
2.929029999999999845e+01 7.782788935138716946e-01
2.930389999999999873e+01 7.769764288382067230e-01
2.931739999999999924e+01 7.755983782682029926e-01
2.933099999999999952e+01 7.741352217854347018e-01
2.934459999999999980e+01 7.726513469886975294e-01
2.935820000000000007e+01 7.711473950410170364e-01
2.937170000000000059e+01 7.698182651901168683e-01
2.938530000000000086e+01 7.685973102157028780e-01
2.939890000000000114e+01 7.671998026533520809e-01
2.941250000000000142e+01 7.662499410303174052e-01
2.942599999999999838e+01 7.670194676823111068e-01
2.943959999999999866e+01 7.683348223697251678e-01
2.945319999999999894e+01 7.690659917955807723e-01
2.946669999999999945e+01 7.696033323276371130e-01
2.948029999999999973e+01 7.700735644221873288e-01
2.949390000000000001e+01 7.704893621055731723e-01
2.950750000000000028e+01 7.707763564170317938e-01
2.952100000000000080e+01 7.709934690954254322e-01
2.953460000000000107e+01 7.712763377036587764e-01
2.954820000000000135e+01 7.715574435283487631e-01
2.956180000000000163e+01 7.718370358027484279e-01
2.957529999999999859e+01 7.722420805488999784e-01
2.958889999999999887e+01 7.728500798290053320e-01
2.960249999999999915e+01 7.731680151468195428e-01
2.961599999999999966e+01 7.734279682446502102e-01
2.962959999999999994e+01 7.741078439622770535e-01
2.964320000000000022e+01 7.747236769665214462e-01
2.965680000000000049e+01 7.753379016570361992e-01
2.967030000000000101e+01 7.759568694490430740e-01
2.968390000000000128e+01 7.766405150482027508e-01
2.969750000000000156e+01 7.773244122821820756e-01
2.971109999999999829e+01 7.780764582602055501e-01
2.972459999999999880e+01 7.787642301816122270e-01
2.973819999999999908e+01 7.795160868639199325e-01
2.975179999999999936e+01 7.802711807474662642e-01
2.976529999999999987e+01 7.810242963604956401e-01
2.977890000000000015e+01 7.818426710405552704e-01
2.979250000000000043e+01 7.826621247181830832e-01
2.980610000000000070e+01 7.834217833351202476e-01
2.981960000000000122e+01 7.841170861745410114e-01
2.983320000000000149e+01 7.848118784451264540e-01
2.984680000000000177e+01 7.854439897438283413e-01
2.986039999999999850e+01 7.860742215082426876e-01
2.987389999999999901e+01 7.866405222467044434e-01
2.988749999999999929e+01 7.872713829574824462e-01
2.990109999999999957e+01 7.878369992674502109e-01
2.991460000000000008e+01 7.883402582900075339e-01
2.992820000000000036e+01 7.888432530067267523e-01
2.994180000000000064e+01 7.893459837081318042e-01
2.995540000000000092e+01 7.898471600097747292e-01
2.996890000000000143e+01 7.903493811826112214e-01
2.998250000000000171e+01 7.907868877230932458e-01
2.999609999999999843e+01 7.912886396790372867e-01
3.000969999999999871e+01 7.917257905728339873e-01
3.002319999999999922e+01 7.922258852959546127e-01
3.003679999999999950e+01 7.926627027816055548e-01
3.005039999999999978e+01 7.931635355559460976e-01
3.006400000000000006e+01 7.936629791385505506e-01
3.007750000000000057e+01 7.942880705340098491e-01
3.009110000000000085e+01 7.946116254360907627e-01
3.010470000000000113e+01 7.948498806529831207e-01
3.011820000000000164e+01 7.954124465235017372e-01
3.013179999999999836e+01 7.959118677927309315e-01
3.014539999999999864e+01 7.963482614335153364e-01
3.015899999999999892e+01 7.968492361574585070e-01
3.017249999999999943e+01 7.972872102244650261e-01
3.018609999999999971e+01 7.976622867958301777e-01
3.019969999999999999e+01 7.980998292828732632e-01
3.021330000000000027e+01 7.982301587788798169e-01
3.022680000000000078e+01 7.982240849081932987e-01
3.024040000000000106e+01 7.985236700218609762e-01
3.025400000000000134e+01 7.990850459397558225e-01
3.026749999999999829e+01 7.995201115706782602e-01
3.028109999999999857e+01 7.999549906447125380e-01
3.029469999999999885e+01 8.003280936957818392e-01
3.030829999999999913e+01 8.007001863814977582e-01
3.032179999999999964e+01 8.010721549402248787e-01
3.033539999999999992e+01 8.014439994102900977e-01
3.034900000000000020e+01 8.017533694567626767e-01
3.036260000000000048e+01 8.021249943574543240e-01
3.037610000000000099e+01 8.024957189778776367e-01
3.038970000000000127e+01 8.028671114811236631e-01
3.040330000000000155e+01 8.032391252212494059e-01
3.041679999999999851e+01 8.036102543629800588e-01
3.043039999999999878e+01 8.039819787581958810e-01
3.044399999999999906e+01 8.043535533549122096e-01
3.045759999999999934e+01 8.046014214835206513e-01
3.047109999999999985e+01 8.048485213842571095e-01
3.048470000000000013e+01 8.050327843466661415e-01
3.049830000000000041e+01 8.052784726936157433e-01
3.051190000000000069e+01 8.054614601548704123e-01
3.052540000000000120e+01 8.057680219011778000e-01
3.053900000000000148e+01 8.060746445931941118e-01
3.055260000000000176e+01 8.064422392069161560e-01
3.056609999999999872e+01 8.069349151285432065e-01
3.057969999999999899e+01 8.074284379325394889e-01
3.059329999999999927e+01 8.079217400582003883e-01
3.060689999999999955e+01 8.083534250593877868e-01
3.062040000000000006e+01 8.087849251819548835e-01
3.063400000000000034e+01 8.092162405766393229e-01
3.064760000000000062e+01 8.096473713943166395e-01
3.066120000000000090e+01 8.100783177859962603e-01
3.067470000000000141e+01 8.105090799028196180e-01
3.068830000000000169e+01 8.109396578960558211e-01
3.070189999999999841e+01 8.113700519171007652e-01
3.071539999999999893e+01 8.118002621174735811e-01
3.072899999999999920e+01 8.122306128950628201e-01
3.074259999999999948e+01 8.125989143636245249e-01
3.075619999999999976e+01 8.130288919774708578e-01
3.076970000000000027e+01 8.134583719398786883e-01
3.078330000000000055e+01 8.138265102152889563e-01
3.079690000000000083e+01 8.141945016007847702e-01
3.081050000000000111e+01 8.145615899705102025e-01
3.082400000000000162e+01 8.150520157357702411e-01
3.083759999999999835e+01 8.154806322294355647e-01
3.085119999999999862e+01 8.159090664345221011e-01
3.086479999999999890e+01 8.163373185034137336e-01
3.087829999999999941e+01 8.168267840552042580e-01
3.089189999999999969e+01 8.172547980630087139e-01
3.090549999999999997e+01 8.177439196352982442e-01
3.091900000000000048e+01 8.181714826130664919e-01
3.093260000000000076e+01 8.185989938678026601e-01
3.094620000000000104e+01 8.190261389705387751e-01
3.095980000000000132e+01 8.194532187939762569e-01
3.097329999999999828e+01 8.198800809883250995e-01
3.098689999999999856e+01 8.203065967996556740e-01
3.100049999999999883e+01 8.207330294320872577e-01
3.101409999999999911e+01 8.211592453924614343e-01
3.102759999999999962e+01 8.215243850001405779e-01
3.104119999999999990e+01 8.219502000924366891e-01
3.105480000000000018e+01 8.223757994295978202e-01
3.106830000000000069e+01 8.227404132265649928e-01
3.108190000000000097e+01 8.231657097508251475e-01
3.109550000000000125e+01 8.235299785816920792e-01
3.110910000000000153e+01 8.239547760452552438e-01
3.112259999999999849e+01 8.243187924990904580e-01
3.113619999999999877e+01 8.246825613580928138e-01
3.114979999999999905e+01 8.251068571062278867e-01
3.116339999999999932e+01 8.254702833700395814e-01
3.117689999999999984e+01 8.258336319630098510e-01
3.119050000000000011e+01 8.261968207620127291e-01
3.120410000000000039e+01 8.265597725039504073e-01
3.121760000000000090e+01 8.269226424484111826e-01
3.123120000000000118e+01 8.272852803745390782e-01
3.124480000000000146e+01 8.275874180059222818e-01
3.125840000000000174e+01 8.279498376253355829e-01
3.127189999999999870e+01 8.283120304875174478e-01
3.128549999999999898e+01 8.286741332598817067e-01
3.129909999999999926e+01 8.289757647470905599e-01
3.131269999999999953e+01 8.293375777233157331e-01
3.132620000000000005e+01 8.296389680034854663e-01
3.133980000000000032e+01 8.300004918782400987e-01
3.135340000000000060e+01 8.303016415291054608e-01
3.136690000000000111e+01 8.306026819933777228e-01
3.138050000000000139e+01 8.309637234139485296e-01
3.139410000000000167e+01 8.312645241537097718e-01
3.140769999999999840e+01 8.315652160857599506e-01
3.142119999999999891e+01 8.319259029441568032e-01
3.143479999999999919e+01 8.322263559142678568e-01
3.144839999999999947e+01 8.325267004534870896e-01
3.146199999999999974e+01 8.328269366791245520e-01
3.147550000000000026e+01 8.331270647082791303e-01
3.148910000000000053e+01 8.334271472766270339e-01
3.150270000000000081e+01 8.337270591957173238e-01
3.151620000000000132e+01 8.339669110760499215e-01
3.152980000000000160e+01 8.342666956909012832e-01
3.154339999999999833e+01 8.345063924325859528e-01
3.155699999999999861e+01 8.347460203458832995e-01
3.157049999999999912e+01 8.349855129268348719e-01
3.158409999999999940e+01 8.352848653121323075e-01
